PROGRAMA,FECHA_EMISION,MUNICIPIO,FAMILIAS,PARTICIPANTES,BENEFICIOS,BENEFICIO_PROMEDIO,FEMENINO,MASCULINO,OTROS,EDAD_0_4,EDAD_5_13,EDAD_14_17,EDAD_18_24,EDAD_25_44,EDAD_45_64,EDAD_65,INCAPACITADOS,DEAMBULANTES,ESTUDIANTES
PAN,201312,CANOVANAS,18891,54558,6188642,327.6,10811,8069,11,1690,2974,1383,2140,4035,3943,2722,1540,16,4507
PAN,201312,PEÑUELAS,11993,36577,4157535,346.66,6585,5400,8,1120,1953,762,1526,2863,2451,1314,1052,9,2888
PAN,201312,ARROYO,8382,23421,2650780,316.25,4738,3641,3,741,1253,530,1019,2009,1686,1144,719,12,436
PAN,201312,RIO PIEDRAS 4,15738,45711,5319565,338.01,9565,6169,4,1700,3010,1207,1743,3353,2800,1925,1048,67,4334
PAN,201312,VEGA ALTA,16302,46408,5340449,327.59,9236,7061,5,1444,2664,1136,1942,3778,3202,2136,1451,10,3916
PAN,201312,GUAYNABO,13010,35134,4031170,309.85,7793,5215,2,1123,2258,864,1430,2841,2624,1870,952,42,2653
PAN,201312,MOCA,17949,51100,5832088,324.93,9683,8263,3,1371,2571,1170,1953,4374,3998,2512,1735,4,3788
TANF,201312,CASTAÑER,68,120,8407,123.63,46,22,0,5,10,3,3,8,11,28,8,0,8
PAN,201401,COAMO,16098,46210,5048566,313.61,8910,7178,10,1312,2364,1118,1940,3666,3399,2298,1468,5,2618
PAN,201401,RIO PIEDRAS,13667,32601,3722841,272.4,8073,5594,0,1123,2041,796,1333,2826,2992,2556,996,419,3272
PAN,201401,CATAÑO,11137,32187,3595369,322.83,6589,4548,0,1089,1956,810,1380,2470,2116,1316,1021,69,2442
PAN,201401,ISABELA,17022,47875,5239925,307.83,9318,7699,5,1145,2317,1058,1781,3820,4058,2843,1925,4,3256
PAN,201401,QUEBRADILLAS,11694,32204,3537272,302.49,6365,5327,2,914,1641,721,1315,2810,2581,1712,1207,7,2196
PAN,201401,MARICAO,2707,8372,924490,341.52,1378,1329,0,218,393,182,307,722,584,301,196,2,492
PAN,201401,MOROVIS,14582,43223,4733295,324.6,7886,6696,0,1162,2133,1160,1749,3370,3156,1852,1689,11,3609
PAN,201401,FAJARDO,13360,37260,4117392,308.19,7848,5507,5,1257,2066,978,1680,2988,2283,2107,849,6,1986
PAN,201401,SAN GERMÁN,13793,39334,4281886,310.44,7552,6240,1,1118,1890,871,1556,2991,2982,2385,1315,6,2964
PAN,201401,VILLALBA,12643,38233,4196520,331.92,6888,5751,4,1020,1785,888,1550,2826,2708,1863,753,1,2514
PAN,201401,CEIBA,5129,14372,1566506,305.42,2936,2193,0,462,784,311,624,1182,988,778,393,1,608
PAN,201401,TRUJILLO ALTO,17506,47640,5239192,299.28,10212,7290,4,1595,2876,1185,1739,3739,3399,2970,1577,91,3878
PAN,201401,CASTAÑER,1922,5728,646243,336.23,971,950,1,110,236,107,197,413,501,358,117,0,281
TANF,201401,MAYAGÜEZ,1830,3717,257393,140.65,1168,662,0,201,333,76,102,311,323,484,374,12,304
TANF,201401,NAGUABO,822,1720,118665,144.36,537,285,0,100,157,50,65,178,170,102,222,2,162
TANF,201401,CAGUAS,1879,3227,222579,118.46,1152,727,0,135,250,58,76,346,543,471,658,21,128
TANF,201401,SAN SEBASTÍAN,994,1894,146677,147.56,622,372,0,96,137,42,55,188,250,226,298,2,175
TANF,201401,TOA BAJA,1172,2174,147189,125.59,739,433,0,110,176,58,52,206,309,261,366,0,245
TANF,201401,GUAYANILLA,470,783,55856,118.84,292,178,0,20,66,21,14,87,123,139,152,0,84
TANF,201401,VILLALBA,400,709,49044,122.61,248,152,0,19,35,26,19,65,93,143,107,0,56
TANF,201401,MOROVIS,716,1366,98544,137.63,425,291,0,47,114,51,31,154,159,160,224,1,160
TANF,201401,AIBONITO,453,743,53552,118.22,286,167,0,37,38,15,23,81,156,103,194,1,52
TANF,201402,SALINAS,709,1550,112493,158.66,440,269,0,82,148,48,50,136,122,123,148,0,10
TANF,201402,BARCELONETA,629,1263,92272,146.7,395,234,0,79,112,30,54,110,113,131,124,0,93
TANF,201402,TRUJILLO ALTO,1018,1938,135079,132.69,610,408,0,82,166,41,43,202,252,232,304,5,149
TANF,201402,MAYAGÜEZ,1790,3657,252540,141.08,1137,653,0,192,322,81,93,308,317,477,371,12,308
TANF,201402,CATAÑO,693,1343,91081,131.43,458,235,0,51,130,34,38,116,178,146,192,6,120
TANF,201402,LOIZA,643,1254,81926,127.41,392,251,0,69,119,18,49,101,135,152,159,1,123
PAN,201402,JUNCOS,16866,46431,5216317,309.28,9596,7267,3,1292,2722,1158,1876,3953,3476,2389,1662,27,3079
PAN,201402,GUAYAMA,16522,45829,5093431,308.28,9266,7256,0,1399,2544,1145,1848,3929,3387,2269,1718,5,867
PAN,201402,ADJUNTAS,9211,28607,3194496,346.81,4945,4266,0,690,1351,611,1144,2152,2039,1224,625,2,2176
PAN,201402,YABUCOA,17640,45966,5102594,289.26,9685,7949,6,1322,2336,1013,1942,3970,4415,2642,3127,5,3517
PAN,201402,COROZAL,17448,49499,5502453,315.36,9480,7963,5,1410,2495,1106,2012,3855,3989,2580,2316,0,2942
PAN,201402,VEGA BAJA,22745,63435,7062396,310.5,12865,9876,4,1709,3531,1561,2569,5086,4544,3745,2079,37,4805
PAN,201402,FAJARDO,13305,37041,4143035,311.39,7826,5474,5,1238,2067,968,1676,2980,2276,2099,844,6,1984
PAN,201402,QUEBRADILLAS,11724,32241,3584223,305.72,6378,5344,2,912,1636,727,1315,2826,2575,1733,1198,6,2194
TANF,201402,NAGUABO,810,1694,118036,145.72,531,279,0,97,154,49,62,175,169,104,219,4,156
TANF,201402,JUANA DIAZ,770,1409,98304,127.67,496,274,0,64,98,29,52,131,182,214,221,0,81
TANF,201402,AGUADILLA,1789,3303,232737,130.09,1088,701,0,180,261,54,106,346,472,370,573,5,181
PAN,201402,HUMACAO,20941,55030,6175838,294.92,12218,8715,8,1841,3046,1291,2404,4707,4503,3149,2425,47,3932
PAN,201402,CAGUAS,44044,118273,13110438,297.67,25828,18192,24,3595,6780,3024,4773,9651,8787,7430,3891,182,6523
TANF,201402,JAYUYA,563,1104,82039,145.72,323,240,0,49,78,18,31,150,153,84,230,0,76
PAN,201402,LOIZA,11402,33644,3811710,334.3,6641,4760,1,1097,1836,754,1479,2574,2328,1334,674,16,2747
PAN,201402,MAYAGÜEZ,31072,83496,9436006,303.68,17865,13203,4,2534,4404,1891,3371,6843,6459,5570,1882,203,6331
TANF,201402,CIDRA,562,1020,73539,130.85,316,246,0,38,83,25,23,109,156,128,203,1,80
TANF,201402,OROCOVIS,605,1010,73962,122.25,332,273,0,36,66,24,25,105,176,173,205,0,52
PAN,201402,LAS MARÍAS,4592,13592,1509958,328.82,2386,2206,0,384,644,252,531,1087,990,704,279,6,1049
PAN,201402,SAN GERMÁN,13910,39580,4356955,313.22,7621,6288,1,1116,1905,869,1577,3040,3024,2379,1313,7,2994
TANF,201402,CIALES,470,856,64884,138.05,268,202,0,42,68,14,38,91,106,111,149,0,57
PAN,201312,VIEQUES,4059,11436,1326583,326.83,2245,1813,1,464,647,244,499,903,793,509,302,3,729
TANF,201312,CABO ROJO,543,912,62570,115.23,303,240,0,19,64,26,22,92,151,169,187,0,94
PAN,201312,AGUADILLA,24248,65935,7689045,317.1,13444,10800,4,1919,3432,1470,2627,5767,5336,3695,2145,19,3894
PAN,201312,RINCÓN,5920,15831,1798708,303.84,3237,2683,0,417,795,378,620,1369,1371,969,453,5,689
PAN,201312,MANATI,18651,49941,5771511,309.45,10642,8004,5,1483,2856,1231,2103,4153,3783,3042,1819,26,3441
PAN,201312,HORMIGUEROS,5185,13708,1541318,297.26,2977,2207,1,374,650,282,475,1124,1084,1196,404,4,761
PAN,201312,ADJUNTAS,9280,28752,3294277,354.99,4982,4298,0,708,1375,603,1158,2188,2021,1227,634,2,2195
PAN,201312,SALINAS,13014,35710,4025522,309.32,7262,5751,1,1088,1895,874,1545,2909,2673,2030,1120,5,581
PAN,201401,SAN LORENZO,15812,42303,4614306,291.82,8751,7059,2,1081,2097,945,1651,3417,4028,2593,1934,7,2909
PAN,201401,SAN SEBASTÍAN,20007,54291,6057036,302.75,11064,8939,4,1462,2758,1247,2137,4498,4450,3454,1840,4,4123
PAN,201401,AÑASCO,11084,30312,3300104,297.74,6014,5070,0,776,1446,712,1199,2579,2500,1872,1107,5,2251
PAN,201401,LUQUILLO,7763,21353,2360375,304.05,4392,3367,4,670,1190,509,898,1827,1518,1150,566,6,1328
PAN,201401,GUAYAMA,16476,45867,5034429,305.56,9243,7233,0,1398,2561,1135,1829,3921,3353,2278,1695,6,876
PAN,201401,CIALES,10094,28512,3133513,310.43,5458,4634,2,856,1404,632,1224,2272,2286,1420,1316,0,1596
PAN,201401,AGUADA,17059,48981,5340701,313.07,9331,7728,0,1207,2270,1107,1944,4031,4127,2371,1386,2,2792
TANF,201401,JUNCOS,923,1856,128618,139.35,566,357,0,85,160,36,42,202,246,152,287,3,116
TANF,201401,AGUAS BUENAS,650,1340,95970,147.65,394,256,0,57,123,26,24,138,141,141,170,2,144
TANF,201401,LARES,873,1608,124415,142.51,535,338,0,66,125,39,47,179,203,214,278,1,143
TANF,201401,MOCA,777,1302,94829,122.05,442,335,0,52,89,24,35,178,257,142,336,0,90
TANF,201401,CAROLINA,1970,4022,276052,140.13,1292,678,0,219,386,94,129,397,376,369,450,8,348
TANF,201401,RIO GRANDE,1127,2411,172588,153.14,746,381,0,110,228,74,71,225,188,231,233,0,145
TANF,201401,RIO PIEDRAS 3,1524,3183,228270,149.78,1003,521,0,206,313,54,107,299,315,230,366,9,323
TANF,201401,VIEQUES,329,691,47702,144.99,208,121,0,44,74,10,30,62,55,54,70,2,46
TANF,201401,GURABO,478,865,58980,123.39,301,177,0,42,64,19,20,89,135,109,157,1,45
TANF,201401,AÑASCO,514,965,67697,131.71,310,204,0,43,74,36,27,113,122,99,174,0,113
TANF,201401,UTUADO,646,1148,81858,126.72,380,266,0,45,84,21,25,122,184,165,220,4,84
TANF,201401,FAJARDO,892,2037,144792,162.32,566,326,0,175,176,32,91,166,123,129,161,0,95
TANF,201402,GUAYAMA,1269,2911,199156,156.94,784,485,0,157,275,75,92,262,248,160,310,0,47
TANF,201402,CEIBA,400,918,66737,166.84,264,136,0,51,94,36,27,99,60,33,76,0,63
TANF,201402,PEÑUELAS,719,1490,104073,144.75,421,298,0,65,120,34,53,160,193,94,262,1,139
TANF,201402,AIBONITO,447,731,52285,116.97,286,161,0,37,38,13,21,83,152,103,189,1,50
TANF,201402,HUMACAO,1385,3126,223501,161.37,871,514,0,195,303,89,97,279,224,198,266,6,266
PAN,201402,SAN LORENZO,15879,42417,4683202,294.93,8802,7075,2,1078,2092,965,1639,3440,4047,2618,1931,6,2889
PAN,201402,MOCA,17808,50498,5628584,316.07,9637,8169,2,1359,2519,1169,1935,4335,3979,2512,1711,4,3696
PAN,201402,CAROLINA,43124,118392,13145546,304.83,26165,16945,14,4092,7370,3070,5056,9058,7783,6695,3021,140,10507
TANF,201402,SAN GERMÁN,682,1087,74203,108.8,413,269,0,21,89,17,27,115,210,203,243,1,97
TANF,201402,ADJUNTAS,361,565,38153,105.69,211,150,0,13,34,13,8,73,127,93,154,0,49
TANF,201402,COROZAL,1001,1578,111454,111.34,569,432,0,44,123,28,35,177,315,279,373,0,83
TANF,201402,HORMIGUEROS,173,253,17005,98.29,105,68,0,9,17,7,11,29,47,53,64,0,20
TANF,201402,AGUADA,665,1204,83863,126.11,396,269,0,40,98,23,21,144,165,174,217,0,77
PAN,201402,BAYAMON,55600,153381,16981839,305.43,33354,22233,13,4957,9299,4027,5944,11850,10399,9124,4468,86,13611
PAN,201402,CIALES,10158,28594,3189326,313.97,5470,4686,2,838,1432,634,1225,2292,2317,1420,1326,0,1613
TANF,201402,CAMUY,722,1259,90598,125.48,419,303,0,47,98,33,37,153,194,160,239,0,112
TANF,201402,VEGA ALTA,800,1691,121865,152.33,501,298,1,110,161,37,54,152,121,165,150,1,162
PAN,201402,RIO PIEDRAS 3,19409,52518,5969820,307.58,12015,7392,2,2045,3702,1343,2171,4334,3433,2380,1374,265,5284
PAN,201402,GUÁNICA,8658,24804,2759360,318.71,4786,3870,2,654,1152,559,929,1895,1925,1544,648,5,1787
PAN,201402,LARES,16100,45310,5072529,315.06,8475,7619,6,1076,2076,1062,1865,3974,3607,2440,1826,6,3438
PAN,201402,MAUNABO,5501,14935,1650786,300.09,2937,2561,3,426,698,300,663,1233,1311,870,652,0,453
TANF,201403,CIALES,453,831,63609,140.42,259,194,0,39,68,14,35,89,99,109,140,0,56
TANF,201403,AGUADA,663,1197,83712,126.26,395,268,0,35,101,25,17,146,164,175,212,0,74
TANF,201403,BAYAMON,2433,4680,318048,130.72,1513,920,0,245,409,128,120,413,523,595,597,6,459
TANF,201403,AÑASCO,505,917,63360,125.47,301,204,0,39,69,33,26,112,127,99,181,0,102
TANF,201403,HATILLO,797,1446,105939,132.92,481,316,0,61,118,39,48,164,201,166,245,0,168
TANF,201403,QUEBRADILLAS,536,1115,79164,147.69,342,194,0,56,109,23,32,113,116,87,120,1,94
TANF,201403,MOROVIS,717,1357,97138,135.48,427,290,0,46,112,52,35,153,157,162,221,1,158
TANF,201403,MARICAO,145,319,24615,169.76,98,47,0,14,35,6,7,35,21,27,30,0,29
TANF,201403,ANGELES,176,290,23940,136.02,95,81,0,8,20,6,6,37,56,43,60,0,22
PAN,201403,SAN SEBASTÍAN,19959,54062,5893654,295.29,11005,8950,4,1453,2728,1240,2090,4507,4472,3466,1839,4,4092
PAN,201403,AGUADILLA,24178,65406,7202917,297.91,13363,10812,3,1865,3410,1467,2605,5737,5351,3742,2115,20,3885
PAN,201403,DORADO,11251,30844,3291457,292.55,6468,4779,4,936,1769,788,1230,2474,2310,1743,987,5,2356
PAN,201211,TOA BAJA,26222,73590,8866816,338.14,15508,10709,5,2408,4555,1879,2934,5841,4936,3667,2181,24,6820
PAN,201211,COROZAL,17714,51124,6242559,352.41,9629,8079,6,1535,2565,1149,2069,3916,3989,2490,2454,1,3060
PAN,201211,AGUADA,17288,50465,6147511,355.59,9465,7819,4,1299,2366,1185,1970,4144,4065,2258,1456,3,2984
PAN,201211,SAN JUAN,56304,158443,19757623,350.91,34210,22084,10,5969,10378,4244,6319,11624,10242,7527,3639,678,13605
PAN,201211,LOIZA,11849,36117,4459002,376.32,6878,4970,1,1162,1927,895,1562,2649,2352,1302,705,23,3008
PAN,201211,LAS PIEDRAS,15816,42064,5201400,328.87,8893,6913,10,1398,2418,1004,1855,3802,3166,2172,1752,5,2917
PAN,201211,MAYAGÜEZ,31565,86221,10631432,336.81,18188,13373,4,2794,4580,1974,3455,6870,6495,5396,1900,180,6686
PAN,201211,COAMO,16709,48975,5938680,355.42,9267,7431,11,1456,2498,1210,2064,3737,3492,2252,1516,2,2898
PAN,201211,NARANJITO,16048,46730,5631715,350.93,8644,7396,8,1403,2289,1077,1986,3783,3401,2107,2160,7,2741
PAN,201211,RINCÓN,6084,16442,2007088,329.9,3313,2771,0,453,879,364,654,1411,1339,984,475,2,803
PAN,201211,ARROYO,8420,24154,2892834,343.57,4741,3675,4,758,1291,544,1034,1984,1662,1147,692,12,648
PAN,201211,SANTA ISABEL,8670,25317,3009101,347.07,4926,3744,0,801,1343,645,1036,1903,1736,1206,686,19,487
PAN,201212,TOA BAJA,25480,71382,8068520,316.66,15087,10389,4,2311,4397,1817,2840,5604,4855,3654,2128,22,6597
PAN,201212,AGUADILLA,24274,66542,7773228,320.23,13448,10825,1,1958,3464,1509,2661,5703,5353,3626,2155,17,3833
PAN,201212,LAJAS,11221,32589,3725434,332.01,6186,5030,5,905,1556,742,1277,2589,2336,1816,977,5,2682
PAN,201212,BAYAMON,55757,155832,17813547,319.49,33516,22232,9,5241,9667,3932,6006,11839,10266,8805,4561,72,14035
PAN,201212,ISABELA,17594,49735,5653030,321.3,9593,7996,5,1292,2447,1083,1918,4017,4025,2812,1920,4,3509
PAN,201212,QUEBRADILLAS,12020,33915,3856801,320.87,6581,5435,4,1003,1752,750,1383,2885,2567,1680,1187,4,2386
PAN,201212,RIO PIEDRAS 4,15725,46803,5456306,346.98,9559,6163,3,1734,3120,1165,1764,3345,2703,1894,1097,42,4428
PAN,201212,CEIBA,5111,14332,1609292,314.87,2929,2182,0,469,802,325,607,1177,981,750,408,0,620
PAN,201212,COAMO,16422,48053,5447426,331.72,9122,7289,11,1413,2462,1195,2012,3660,3434,2246,1500,2,2832
PAN,201212,BARRANQUITAS,17493,50855,5903694,337.49,9462,8028,3,1666,2537,1285,2420,4159,3593,1833,1771,2,3714
PAN,201212,SABANA GRANDE,9660,28876,3226659,334.02,5260,4400,0,823,1366,664,1141,2251,1956,1459,831,10,2305
PAN,201212,GUAYANILLA,10345,30921,3537417,341.94,5711,4631,3,894,1608,685,1155,2563,2123,1317,661,3,2428
PAN,201212,RINCÓN,6005,16243,1851479,308.32,3272,2733,0,434,868,366,633,1388,1332,984,470,2,794
PAN,201212,VEGA BAJA,23287,66092,7576096,325.34,13280,10004,3,1856,3749,1675,2654,5092,4610,3651,2153,8,5079
PAN,201301,AGUAS BUENAS,10987,30321,3359458,305.77,6302,4683,2,995,1765,755,1155,2338,2284,1695,1174,8,2714
PAN,201301,ISABELA,17645,49894,5475271,310.3,9628,8011,6,1289,2459,1088,1916,4035,4042,2816,1922,4,3510
PAN,201301,COMERIO,11288,30506,3436139,304.41,6115,5170,3,944,1678,783,1388,2693,2408,1394,1273,10,2423
PAN,201301,CEIBA,5085,14214,1544872,303.81,2908,2177,0,464,787,319,611,1164,981,759,398,0,610
PAN,201301,GUAYNABO,13307,36433,4048354,304.23,7954,5352,1,1141,2334,950,1469,2891,2635,1887,971,35,2644
PAN,201301,JUANA DIAZ,19619,59866,6488437,330.72,11056,8557,6,1673,2925,1441,2459,4308,4133,2680,1348,8,3807
PAN,201301,BARRANQUITAS,17450,50701,5683274,325.69,9446,8001,3,1661,2531,1271,2413,4148,3587,1839,1778,2,3691
TANF,201301,COMERIO,625,1062,84816,135.71,362,263,0,57,66,22,41,126,195,118,226,1,58
TANF,201301,JAYUYA,595,1119,93592,157.3,340,255,0,53,91,21,42,141,164,83,232,0,108
TANF,201301,BARCELONETA,629,1311,95808,152.32,388,241,0,90,111,35,54,107,109,123,128,0,107
TANF,201301,MANATI,1332,2787,204554,153.57,856,476,0,151,282,64,97,245,257,236,277,0,258
TANF,201402,LAJAS,448,734,51215,114.32,268,180,0,25,61,13,19,94,120,116,151,0,78
TANF,201402,VIEQUES,331,703,48391,146.2,212,119,0,44,75,10,27,67,53,55,69,2,51
PAN,201402,PATILLAS,8479,22940,2540772,299.65,4554,3922,3,657,1128,499,931,1891,2025,1348,1121,5,473
PAN,201402,DORADO,11243,30951,3418874,304.09,6477,4763,3,947,1763,798,1221,2468,2312,1733,988,4,2360
PAN,201402,GUAYANILLA,10335,29986,3358228,324.94,5688,4645,2,820,1535,651,1150,2609,2197,1373,704,6,2411
PAN,201402,TRUJILLO ALTO,17484,47613,5296971,302.96,10176,7304,4,1566,2894,1197,1730,3734,3387,2973,1559,91,3888
PAN,201402,PEÑUELAS,11941,36225,4028530,337.37,6548,5386,7,1096,1959,754,1504,2844,2465,1315,1057,9,2879
TANF,201402,CULEBRA,19,29,1969,103.63,9,10,0,1,3,0,0,6,5,4,8,0,0
TANF,201403,GURABO,461,793,52601,114.1,291,170,0,35,58,18,15,88,137,110,161,2,40
TANF,201403,LARES,872,1627,129338,148.32,534,338,0,68,122,37,51,174,206,214,279,1,130
TANF,201403,CAGUAS,1857,3109,215846,116.23,1144,713,0,122,241,58,72,334,554,476,663,25,122
TANF,201403,PATILLAS,496,899,63308,127.64,284,212,0,38,71,24,24,98,127,114,158,0,16
TANF,201403,ARECIBO,2302,4514,325198,141.27,1470,832,0,211,389,123,145,413,528,493,608,8,433
TANF,201403,BARRANQUITAS,768,1162,89697,116.79,468,300,0,49,72,10,43,131,261,202,311,0,66
TANF,201403,TRUJILLO ALTO,1008,1884,129946,128.91,601,407,0,85,155,37,47,198,243,243,300,5,143
TANF,201403,PEÑUELAS,717,1468,103188,143.92,418,299,0,60,120,34,53,157,198,95,267,1,138
TANF,201403,CASTAÑER,68,116,8267,121.57,46,22,0,4,11,3,2,9,11,28,9,0,8
PAN,201403,AGUADA,17037,48614,5194378,304.89,9295,7742,0,1199,2219,1125,1913,4045,4140,2394,1354,2,2759
PAN,201403,ARROYO,8360,23351,2505654,299.72,4705,3652,3,708,1244,524,1021,2002,1705,1156,733,11,417
PAN,201403,LAJAS,11228,32246,3489482,310.78,6191,5035,2,845,1525,752,1232,2615,2364,1895,964,7,2636
PAN,201403,CABO ROJO,16119,45368,4870962,302.19,9143,6975,1,1200,2208,1033,1735,3625,3372,2945,1073,4,3738
PAN,201403,LUQUILLO,7764,21171,2290996,295.08,4381,3379,4,669,1156,498,912,1820,1532,1176,566,6,1297
PAN,201403,CEIBA,5124,14319,1522835,297.2,2930,2194,0,471,747,320,635,1177,999,775,388,1,599
PAN,201403,VIEQUES,3980,11189,1224555,307.68,2202,1777,1,442,636,238,466,896,799,503,307,2,699
PAN,201403,YABUCOA,17699,45852,4931375,278.62,9693,8000,6,1312,2342,1006,1961,3988,4434,2656,3122,5,3517
PAN,201403,RIO PIEDRAS 4,15608,44985,4936942,316.31,9463,6143,2,1663,2937,1189,1752,3328,2791,1948,1041,73,4283
PAN,201403,NARANJITO,15442,44131,4696874,304.16,8292,7146,4,1276,2155,998,1798,3644,3371,2199,2094,6,2299
PAN,201403,SAN LORENZO,15959,42442,4532375,284,8841,7116,2,1094,2085,964,1645,3470,4079,2622,1944,6,2879
PAN,201403,MAUNABO,5591,15194,1619689,289.7,2989,2599,3,440,704,298,695,1257,1330,867,658,0,454
TANF,201404,ARECIBO,2389,4711,338927,141.87,1531,858,0,221,420,121,148,437,546,496,633,9,462
TANF,201404,CAYEY,993,1907,135117,136.07,633,360,0,90,172,45,66,186,250,184,316,0,18
TANF,201404,SAN GERMÁN,721,1190,80520,111.68,427,294,0,30,88,22,28,121,223,209,266,0,99
TANF,201404,JUNCOS,941,1856,128196,136.23,579,362,0,89,151,43,44,207,251,156,282,2,114
TANF,201404,YABUCOA,1249,2293,169400,135.63,800,449,0,150,182,38,98,266,299,216,372,0,186
TANF,201404,TOA ALTA,1067,2063,144669,135.58,633,434,0,72,179,58,54,218,264,222,324,1,203
TANF,201404,JUANA DIAZ,802,1463,97823,121.97,521,281,0,62,108,30,45,139,192,226,234,0,81
TANF,201404,CATAÑO,728,1466,98859,135.8,481,247,0,58,141,37,37,128,182,145,202,7,129
TANF,201404,AGUADILLA,1868,3442,241268,129.16,1132,736,0,189,276,49,113,363,499,379,607,6,191
TANF,201404,MAUNABO,345,641,48794,141.43,218,127,0,33,59,20,25,70,73,65,91,0,17
TANF,201404,YAUCO,752,1183,84174,111.93,484,268,0,32,82,27,23,140,224,224,264,1,104
TANF,201404,NARANJITO,647,1133,83348,128.82,392,255,0,38,95,25,26,138,185,140,235,1,65
TANF,201404,MOCA,843,1458,104936,124.48,473,370,0,62,98,25,34,204,272,148,370,0,94
PAN,201404,BAYAMON,56364,155224,16318369,289.52,33742,22610,12,4987,9373,4112,6082,12075,10587,9148,4462,90,13803
PAN,201404,CABO ROJO,16479,46288,4902057,297.47,9326,7152,1,1250,2262,1041,1778,3753,3427,2967,1080,3,3805
PAN,201404,RINCÓN,5979,15839,1682561,281.41,3246,2733,0,408,797,379,611,1390,1409,985,458,5,670
PAN,201404,CAROLINA,43865,120612,12706815,289.68,26565,17282,18,4198,7552,3092,5113,9345,7865,6700,3027,135,10720
PAN,201404,COAMO,16309,46477,4898111,300.33,9021,7276,12,1327,2359,1127,1983,3725,3464,2322,1471,6,2558
PAN,201404,SANTA ISABEL,8946,25319,2653235,296.58,4984,3961,1,787,1356,632,1054,2049,1790,1278,725,26,372
PAN,201404,FLORIDA,6903,19248,2062512,298.78,3777,3126,0,586,1012,490,832,1655,1402,926,590,6,1498
PAN,201404,HUMACAO,21769,57289,6124256,281.33,12678,9083,8,1897,3210,1362,2537,4984,4629,3150,2467,50,4077
PAN,201404,AGUADA,17464,49747,5230825,299.52,9526,7938,0,1252,2265,1152,1997,4159,4228,2410,1367,2,2821
PAN,201404,ANGELES,4098,11417,1228387,299.75,2115,1983,0,266,517,266,493,920,953,683,329,3,780
PAN,201404,LAS MARÍAS,4841,14366,1508998,311.71,2522,2319,0,407,689,273,547,1171,1026,728,294,6,1104
PAN,201404,MARICAO,2773,8550,913510,329.43,1409,1364,0,234,391,193,315,740,590,310,207,2,502
TANF,201405,DORADO,484,960,64714,133.71,304,180,0,33,96,25,24,89,92,125,114,0,89
TANF,201405,QUEBRADILLAS,548,1151,82017,149.67,353,195,0,56,115,25,33,120,113,86,119,1,98
TANF,201405,SAN SEBASTÍAN,999,1830,141813,141.95,612,387,0,92,138,35,55,203,248,228,322,1,149
TANF,201405,AGUAS BUENAS,681,1507,105697,155.21,418,263,0,45,152,34,17,157,134,142,173,1,172
TANF,201405,LAS PIEDRAS,1086,2234,158667,146.1,696,390,0,123,209,64,64,273,216,137,310,0,189
TANF,201405,SABANA GRANDE,577,1140,77894,135,341,236,0,50,98,27,56,128,129,89,202,2,121
TANF,201405,HUMACAO,1508,3292,235904,156.44,910,598,0,201,321,90,113,282,296,205,339,5,283
PAN,201405,SAN LORENZO,16221,43257,4583953,282.59,8991,7228,2,1148,2111,971,1679,3529,4106,2677,1941,5,2914
PAN,201405,BAYAMON,57031,156725,16598496,291.04,34131,22889,11,5022,9481,4172,6126,12229,10695,9306,4508,96,13955
PAN,201405,VILLALBA,12748,38367,4095469,321.26,6932,5813,3,1070,1768,888,1591,2869,2687,1873,765,1,2507
PAN,201405,LAS PIEDRAS,15475,39978,4331764,279.92,8637,6828,10,1240,2291,966,1687,3750,3260,2280,1735,8,2825
PAN,201405,MANATI,19278,51543,5572848,289.08,10954,8317,7,1506,2978,1286,2147,4355,3892,3114,1804,26,3513
PAN,201405,AGUADILLA,24521,66162,7250271,295.68,13531,10988,2,1901,3440,1485,2639,5887,5400,3768,2118,20,3974
PAN,201405,TOA ALTA,21680,62012,6599972,304.43,12296,9380,4,1833,3439,1623,2429,4945,4492,2917,1950,8,5034
PAN,201405,SAN SEBASTÍAN,20792,56595,6134187,295.03,11447,9341,4,1546,2857,1271,2198,4726,4638,3554,1902,6,4252
PAN,201405,ISABELA,17366,48410,5144676,296.25,9491,7869,6,1161,2350,1080,1854,3869,4125,2925,1919,6,3299
PAN,201405,PEÑUELAS,12048,36428,3878923,321.96,6580,5462,6,1092,1970,777,1499,2900,2497,1310,1069,9,2938
PAN,201405,SALINAS,13256,36146,3836153,289.39,7391,5865,0,1092,1894,897,1585,2973,2712,2103,1155,4,561
PAN,201405,GUAYAMA,16703,45853,4924766,294.84,9369,7334,0,1388,2568,1139,1869,3986,3441,2312,1741,6,874
PAN,201405,SABANA GRANDE,9907,29066,3058576,308.73,5423,4484,0,815,1351,697,1173,2358,2004,1509,846,10,2333
PAN,201405,LUQUILLO,7989,21805,2338870,292.76,4491,3494,4,688,1189,514,964,1877,1562,1195,575,6,1330
TANF,201406,NAGUABO,903,1905,134309,148.74,608,295,0,118,179,47,73,179,198,109,241,5,165
